CUST_ID,cust_name,region,signup_dt
1873,Customer 1873,Northeast,2024-11-17
1874,Customer 1874,Southeast,2025-08-21
1875,Customer 1875,Southwest,2024-04-20
1876,Customer 1876,Midwest,2025-03-15
1877,Customer 1877,Northeast,2024-05-03
1878,Customer 1878,Southwest,2024-07-14
1879,Customer 1879,Northeast,2026-08-21
1880,Customer 1880,Southeast,2024-10-07
1881,Customer 1881,Midwest,2025-01-03
1882,Customer 1882,Southeast,2024-12-11
1883,Customer 1883,West,2024-06-05
1884,Customer 1884,Southwest,2024-03-29
1885,Customer 1885,Northeast,2024-03-01
1886,Customer 1886,Midwest,2025-05-16
1887,Customer 1887,West,2026-02-11
1888,Customer 1888,Northeast,2025-06-18
1889,Customer 1889,West,2025-07-05
1890,Customer 1890,West,2024-12-25
1891,Customer 1891,Southeast,2024-08-05
1892,Customer 1892,Northeast,2025-09-08
1893,Customer 1893,Northeast,2024-04-19
1894,Customer 1894,Midwest,2025-01-16
1895,Customer 1895,West,2024-10-12
1896,Customer 1896,West,2025-11-23
1897,Customer 1897,Southwest,2024-03-21
1898,Customer 1898,Northeast,2024-09-24
1899,Customer 1899,Midwest,2024-03-01
1900,Customer 1900,Southeast,2026-02-03
1901,Customer 1901,Midwest,2026-01-28
1902,Customer 1902,Northeast,
1903,Customer 1903,Midwest,2026-07-11
1904,Customer 1904,Southwest,2025-09-15
1905,Customer 1905,Southeast,2025-05-10
1906,Customer 1906,Southwest,2024-04-18
1907,Customer 1907,Southwest,2025-04-13
1908,Customer 1908,West,2026-04-24
1909,Customer 1909,Southwest,2025-03-31
1910,Customer 1910,Southeast,2025-01-05
1911,Customer 1911,Midwest,2024-05-11
1912,Customer 1912,West,2026-06-02
1913,Customer 1913,Midwest,2024-12-20
1914,Customer 1914,Southwest,2026-04-27
1915,Customer 1915,West,2025-05-24
1916,Customer 1916,West,2024-11-27
1917,Customer 1917,Southwest,2025-12-07
1918,Customer 1918,Northeast,2024-12-07
1919,Customer 1919,Northeast,2025-06-14
1920,Customer 1920,Southwest,2025-05-26
1921,Customer 1921,Southwest,2025-05-12
1922,Customer 1922,Southeast,2024-10-01
1923,Customer 1923,West,2024-01-24
1924,Customer 1924,Midwest,2024-02-27
1925,Customer 1925,Southeast,2026-01-10
1926,Customer 1926,Southwest,2024-08-08
1927,Customer 1927,Southwest,2026-02-17
1928,Customer 1928,Southeast,2025-02-16
1929,Customer 1929,West,2026-04-30
1930,Customer 1930,Midwest,2026-05-06
1931,Customer 1931,Southwest,2026-06-17
1932,Customer 1932,Midwest,2025-08-06
1933,Customer 1933,West,2024-05-04
1934,Customer 1934,Southeast,2024-02-04
1935,Customer 1935,Southeast,2025-08-09
1936,Customer 1936,Southwest,2026-08-12
1937,Customer 1937,Southeast,2025-08-15
1938,Customer 1938,Southwest,2025-10-07
1939,Customer 1939,Southeast,2025-07-12
1940,Customer 1940,Southeast,2024-04-03
1941,Customer 1941,West,2024-03-14
1942,Customer 1942,Midwest,2025-09-07
1943,Customer 1943,Northeast,2026-07-16
1944,Customer 1944,Southwest,2026-05-10
1945,Customer 1945,Southwest,
1946,Customer 1946,Midwest,2026-05-10
1947,Customer 1947,Northeast,
1948,Customer 1948,Southeast,2024-02-19
1949,Customer 1949,Southeast,2026-01-27
1950,Customer 1950,West,2026-06-11
1951,Customer 1951,Midwest,2025-10-12
1952,Customer 1952,Southwest,2025-12-21
1953,Customer 1953,Southeast,2026-06-05
1954,Customer 1954,Southwest,
1955,Customer 1955,Northeast,2025-08-01
1956,Customer 1956,Southeast,2024-03-31
1957,Customer 1957,Northeast,2026-06-27
1958,Customer 1958,Southeast,2024-03-01
1959,Customer 1959,Northeast,2025-07-05
1960,Customer 1960,West,2024-06-05
1961,Customer 1961,Midwest,2024-04-04
1962,Customer 1962,Southeast,2025-07-11
1963,Customer 1963,Southwest,2026-02-03
1964,Customer 1964,Southeast,
1965,Customer 1965,Northeast,2024-05-28
1966,Customer 1966,Southeast,2025-09-12
1967,Customer 1967,Northeast,2024-10-28
1968,Customer 1968,West,2026-08-09
1969,Customer 1969,Northeast,2025-01-09
1970,Customer 1970,Southeast,2024-09-30
1971,Customer 1971,Southeast,2025-09-21
1972,Customer 1972,Northeast,2026-03-09
1973,Customer 1973,Southeast,2025-12-01
1974,Customer 1974,Southeast,2024-02-09
1975,Customer 1975,West,2026-07-27
1976,Customer 1976,Northeast,2025-04-17
1977,Customer 1977,Southeast,2025-03-15
1978,Customer 1978,Southeast,2024-11-03
1979,Customer 1979,Southwest,2024-11-25
1980,Customer 1980,Northeast,2026-03-11
1981,Customer 1981,Northeast,2026-03-22
1982,Customer 1982,West,2025-05-13
1983,Customer 1983,Northeast,2025-07-01
1984,Customer 1984,West,2025-01-12
1985,Customer 1985,Southwest,2024-06-11
1986,Customer 1986,Southeast,2026-06-17
1987,Customer 1987,Northeast,
1988,Customer 1988,Midwest,2025-11-22
1989,Customer 1989,West,2024-03-25
1990,Customer 1990,Southwest,2025-10-30
1991,Customer 1991,Northeast,2025-05-30
1992,Customer 1992,Midwest,2025-01-14
1993,Customer 1993,West,2024-06-26
1994,Customer 1994,Northeast,2025-02-18
1995,Customer 1995,Southeast,2024-01-06
1996,Customer 1996,Southwest,2026-03-05
1997,Customer 1997,Midwest,2025-03-18
1998,Customer 1998,Northeast,2024-02-04
1999,Customer 1999,West,2026-04-04
2000,Customer 2000,Northeast,
2001,Customer 2001,Northeast,2026-02-10
2002,Customer 2002,Southwest,2026-06-15
2003,Customer 2003,Northeast,2025-04-21
2004,Customer 2004,Southwest,2024-11-01
2005,Customer 2005,Southwest,2025-12-05
2006,Customer 2006,West,2024-01-17
2007,Customer 2007,Midwest,2025-08-12
2008,Customer 2008,Midwest,2026-04-28
2009,Customer 2009,Midwest,2024-08-18
2010,Customer 2010,Midwest,2025-05-21
2011,Customer 2011,Southeast,2024-11-22
2012,Customer 2012,Southeast,2025-03-01
2013,Customer 2013,Midwest,2024-11-05
2014,Customer 2014,West,2026-07-27
2015,Customer 2015,Northeast,2024-11-30
2016,Customer 2016,Southeast,2026-05-30
2017,Customer 2017,Northeast,2025-08-29
2018,Customer 2018,Southeast,
2019,Customer 2019,Southeast,2025-02-12
2020,Customer 2020,Northeast,2025-05-16
2021,Customer 2021,Midwest,
2022,Customer 2022,Midwest,2025-06-08
2023,Customer 2023,Northeast,2025-04-11
2024,Customer 2024,Southeast,2025-06-03
2025,Customer 2025,Northeast,2025-01-07
2026,Customer 2026,Midwest,2026-02-09
2027,Customer 2027,West,2024-02-13
2028,Customer 2028,Southwest,2026-04-24
2029,Customer 2029,Southwest,2025-11-06
2030,Customer 2030,Southeast,2025-01-21
2031,Customer 2031,West,2025-08-29
2032,Customer 2032,Midwest,2025-04-11
2033,Customer 2033,Southeast,2024-10-26
2034,Customer 2034,Southeast,2024-04-06
2035,Customer 2035,West,2025-01-27
2036,Customer 2036,Southwest,2024-05-07
2037,Customer 2037,Southeast,2024-09-21
2038,Customer 2038,Southeast,2024-07-23
2039,Customer 2039,Midwest,2026-03-08
2040,Customer 2040,Southeast,2024-03-21
2041,Customer 2041,Southeast,
2042,Customer 2042,Northeast,2025-07-12
2043,Customer 2043,Midwest,2024-05-06
2044,Customer 2044,Southeast,2025-03-05
2045,Customer 2045,West,2024-09-13
2046,Customer 2046,Southeast,2024-11-18
2047,Customer 2047,Southeast,2024-06-06
2048,Customer 2048,Northeast,2026-01-17
2049,Customer 2049,Southwest,2024-03-20
2050,Customer 2050,Midwest,2024-11-08
2051,Customer 2051,Midwest,2024-08-26
2052,Customer 2052,Midwest,2026-08-09
2053,Customer 2053,West,2024-06-27
2054,Customer 2054,West,
2055,Customer 2055,West,2024-04-28
2056,Customer 2056,Southwest,2025-09-13
2057,Customer 2057,Southeast,2026-01-07
2058,Customer 2058,Midwest,2026-08-13
2059,Customer 2059,Midwest,2026-01-24
2060,Customer 2060,Northeast,
2061,Customer 2061,West,2024-07-20
2062,Customer 2062,Southeast,2025-03-14
2063,Customer 2063,West,2026-07-10
2064,Customer 2064,West,2024-03-21
2065,Customer 2065,Northeast,2025-07-01
2066,Customer 2066,Southeast,2024-02-18
2067,Customer 2067,Northeast,2024-10-05
2068,Customer 2068,West,2024-05-28
2069,Customer 2069,West,2025-12-17
2070,Customer 2070,Southeast,2025-03-04
2071,Customer 2071,Southwest,2024-06-04
2072,Customer 2072,Southeast,2026-08-18
2073,Customer 2073,Northeast,2024-09-21
2074,Customer 2074,Midwest,2025-03-12
2075,Customer 2075,Southeast,2025-10-09
2076,Customer 2076,West,2026-08-08
2077,Customer 2077,Southwest,2024-09-06
2078,Customer 2078,West,2024-11-10
2079,Customer 2079,Southeast,
2080,Customer 2080,Midwest,2024-02-13
2081,Customer 2081,Southwest,2026-04-11
2082,Customer 2082,West,2025-09-27
2083,Customer 2083,Southwest,2024-06-17
2084,Customer 2084,Midwest,2025-03-15
2085,Customer 2085,Southeast,2026-03-13
2086,Customer 2086,Midwest,2025-02-06
2087,Customer 2087,Southwest,2025-09-02
2088,Customer 2088,West,2025-03-16
2089,Customer 2089,Southwest,2024-10-24
2090,Customer 2090,Southwest,2026-05-27
2091,Customer 2091,Midwest,2024-10-19
2092,Customer 2092,Southeast,2024-09-22
2093,Customer 2093,Southwest,2024-06-15
2094,Customer 2094,West,2025-01-26
2095,Customer 2095,Southeast,2024-03-30
2096,Customer 2096,Southeast,2025-11-16
2097,Customer 2097,Southeast,2026-06-16
2098,Customer 2098,Southeast,2024-04-08
2099,Customer 2099,Northeast,2024-10-24
2100,Customer 2100,Midwest,2024-05-24
2101,Customer 2101,West,2026-04-30
2102,Customer 2102,Midwest,2025-03-23
2103,Customer 2103,Northeast,2025-04-11
2104,Customer 2104,Southeast,2024-04-04
2105,Customer 2105,Southwest,2024-11-15
2106,Customer 2106,Southwest,2026-03-17
2107,Customer 2107,Southwest,2025-07-19
2108,Customer 2108,Midwest,2024-06-01
2109,Customer 2109,Northeast,2024-05-14
2110,Customer 2110,Southeast,2025-10-20
2111,Customer 2111,Southeast,2024-12-08
2112,Customer 2112,West,
2113,Customer 2113,Southwest,2024-01-01
2114,Customer 2114,West,2024-08-25
2115,Customer 2115,Northeast,2025-10-30
2116,Customer 2116,West,2025-02-02
2117,Customer 2117,Southeast,2024-01-04
2118,Customer 2118,Southeast,2025-01-05
2119,Customer 2119,Southeast,2025-04-27
2120,Customer 2120,Midwest,2026-03-02
2121,Customer 2121,West,2024-02-19
2122,Customer 2122,Southeast,2024-04-22
2123,Customer 2123,Southeast,2025-11-02
2124,Customer 2124,Southwest,2024-03-29
2125,Customer 2125,Southwest,2025-04-26
2126,Customer 2126,West,2026-05-21
2127,Customer 2127,Southeast,2026-04-01
2128,Customer 2128,Midwest,2024-02-18
2129,Customer 2129,Southeast,2025-10-10
2130,Customer 2130,Southwest,2024-04-19
2131,Customer 2131,Northeast,2026-04-29
2132,Customer 2132,West,2025-05-07
2133,Customer 2133,Southeast,2024-07-06
2134,Customer 2134,Southwest,2025-08-01
2135,Customer 2135,Southeast,2025-11-30
2136,Customer 2136,Midwest,2024-01-17
2137,Customer 2137,Northeast,2025-04-26
2138,Customer 2138,West,2025-10-26
2139,Customer 2139,Southwest,2024-04-06
2140,Customer 2140,Southwest,2025-10-06
2141,Customer 2141,Northeast,2025-10-22
2142,Customer 2142,West,2025-03-12
2143,Customer 2143,West,2024-05-04
2144,Customer 2144,Midwest,2024-12-09
2145,Customer 2145,Northeast,2026-08-01
2146,Customer 2146,Southwest,2026-05-20
2147,Customer 2147,Southeast,2025-05-28
2148,Customer 2148,West,2026-02-28
2149,Customer 2149,Northeast,2025-12-13
2150,Customer 2150,West,2026-03-20
2151,Customer 2151,Southeast,
2152,Customer 2152,Northeast,2024-03-17
2153,Customer 2153,Southeast,2026-06-26
2154,Customer 2154,Midwest,2026-06-13
2155,Customer 2155,West,2025-04-20
2156,Customer 2156,Midwest,2025-06-08
2157,Customer 2157,Southwest,2026-04-03
2158,Customer 2158,Northeast,
2159,Customer 2159,Midwest,2026-06-21
2160,Customer 2160,Northeast,2026-02-08
2161,Customer 2161,Southeast,2024-09-12
2162,Customer 2162,Northeast,2025-06-17
2163,Customer 2163,Southwest,2026-01-26
2164,Customer 2164,Northeast,2024-11-23
2165,Customer 2165,Midwest,2024-01-27
2166,Customer 2166,Midwest,2025-12-28
2167,Customer 2167,Southwest,2025-04-20
2168,Customer 2168,Midwest,2024-04-27
2169,Customer 2169,Northeast,2024-01-30
2170,Customer 2170,Northeast,2026-04-19
2171,Customer 2171,Midwest,2024-05-12
2172,Customer 2172,Midwest,
2173,Customer 2173,Midwest,2026-06-29
2174,Customer 2174,Northeast,2025-01-05
2175,Customer 2175,Southeast,2026-08-10
2176,Customer 2176,Northeast,2025-08-04
2177,Customer 2177,Southwest,2026-05-18
2178,Customer 2178,Southeast,2024-08-05
2179,Customer 2179,Southwest,2026-05-08
2180,Customer 2180,Southeast,2026-06-16
2181,Customer 2181,Southwest,2024-11-20
2182,Customer 2182,Midwest,2026-01-20
2183,Customer 2183,Northeast,2026-06-29
2184,Customer 2184,Southwest,2025-08-14
2185,Customer 2185,Southeast,2025-06-25
2186,Customer 2186,Southwest,2024-10-24
2187,Customer 2187,Southwest,2025-08-10
2188,Customer 2188,Midwest,2024-11-01
2189,Customer 2189,Southeast,2026-05-30
2190,Customer 2190,Southwest,2025-05-11
2191,Customer 2191,Southwest,2024-11-17
2192,Customer 2192,Southeast,2025-05-14
2193,Customer 2193,Southwest,2026-02-22
2194,Customer 2194,West,2025-08-13
2195,Customer 2195,Southwest,2026-06-14
2196,Customer 2196,Southeast,2024-08-16
2197,Customer 2197,Midwest,2025-04-18
2198,Customer 2198,Southwest,2024-09-06
2199,Customer 2199,West,2024-11-13
2200,Customer 2200,Midwest,2025-09-02
2201,Customer 2201,Midwest,2025-09-02
2202,Customer 2202,West,2024-05-28
2203,Customer 2203,Southeast,2025-03-04
2204,Customer 2204,Southeast,2026-02-11
2205,Customer 2205,Northeast,2025-11-04
2206,Customer 2206,Midwest,2025-11-27
2207,Customer 2207,Midwest,2024-04-22
2208,Customer 2208,West,2025-09-11
2209,Customer 2209,Southwest,2024-06-09
2210,Customer 2210,Southeast,2024-08-13
2211,Customer 2211,West,2024-02-11
2212,Customer 2212,West,2025-03-25
2213,Customer 2213,Northeast,2025-06-29
2214,Customer 2214,West,2026-03-09
2215,Customer 2215,Northeast,2025-08-23
2216,Customer 2216,Northeast,2024-05-22
2217,Customer 2217,Southeast,2025-06-16
2218,Customer 2218,Southeast,2025-05-22
2219,Customer 2219,Southwest,2024-05-09
2220,Customer 2220,West,2024-11-15
2221,Customer 2221,Midwest,2024-10-30
2222,Customer 2222,Northeast,2025-11-20
2223,Customer 2223,Southwest,2024-07-10
2224,Customer 2224,West,
2225,Customer 2225,Northeast,2025-08-30
2226,Customer 2226,Northeast,2025-05-20
2227,Customer 2227,Southeast,2024-08-01
2228,Customer 2228,Northeast,2024-04-28
2229,Customer 2229,Midwest,2026-01-28
2230,Customer 2230,Northeast,2025-04-20
2231,Customer 2231,Midwest,2025-07-12
2232,Customer 2232,Southeast,2025-09-05
2233,Customer 2233,Midwest,2024-08-16
2234,Customer 2234,Northeast,
2235,Customer 2235,Midwest,2025-06-04
2236,Customer 2236,West,2024-11-03
2237,Customer 2237,Southeast,2026-05-23
2238,Customer 2238,Midwest,2025-01-15
2239,Customer 2239,Southeast,2026-03-29
2240,Customer 2240,Midwest,2025-03-09
2241,Customer 2241,Southeast,2025-06-02
2242,Customer 2242,West,2025-05-13
2243,Customer 2243,Southeast,2024-01-01
2244,Customer 2244,West,2024-05-30
2245,Customer 2245,Southeast,
2246,Customer 2246,Northeast,2025-10-02
2247,Customer 2247,Midwest,2024-02-09
2248,Customer 2248,Midwest,2026-04-04
2249,Customer 2249,Northeast,2024-06-12
2250,Customer 2250,Northeast,2026-06-09
2251,Customer 2251,Midwest,2026-05-29
2252,Customer 2252,Southeast,2025-02-19
2253,Customer 2253,Northeast,2026-02-25
2254,Customer 2254,Northeast,2024-07-14
2255,Customer 2255,West,2025-03-25
2256,Customer 2256,West,2024-07-18
2257,Customer 2257,Midwest,2024-04-28
2258,Customer 2258,Northeast,2026-07-09
2259,Customer 2259,Southeast,2024-07-06
2260,Customer 2260,West,2025-03-20
2261,Customer 2261,Southeast,2025-04-06
2262,Customer 2262,Northeast,2025-12-11
2263,Customer 2263,Midwest,2024-01-22
2264,Customer 2264,Midwest,2026-02-26
2265,Customer 2265,Southwest,2025-04-11
2266,Customer 2266,Northeast,2025-10-23
2267,Customer 2267,Northeast,2024-09-09
2268,Customer 2268,Southeast,2024-05-23
2269,Customer 2269,Northeast,2025-10-09
2270,Customer 2270,Midwest,2025-03-18
2271,Customer 2271,West,2026-06-10
2272,Customer 2272,Midwest,2024-02-16
2273,Customer 2273,Southwest,2026-06-02
2274,Customer 2274,Southwest,2025-03-09
2275,Customer 2275,Northeast,2025-06-24
2276,Customer 2276,Northeast,2024-02-18
2277,Customer 2277,Southeast,2026-04-03
2278,Customer 2278,West,2026-07-09
2279,Customer 2279,Northeast,2026-06-17
2280,Customer 2280,Midwest,2026-04-08
2281,Customer 2281,Southwest,2025-02-03
2282,Customer 2282,Northeast,2024-10-19
2283,Customer 2283,West,2025-08-01
2284,Customer 2284,Southwest,2025-10-03
2285,Customer 2285,Southwest,2024-12-23
2286,Customer 2286,Midwest,2024-06-09
2287,Customer 2287,Southwest,2024-10-20
2288,Customer 2288,Southwest,2025-07-18
2289,Customer 2289,West,
2290,Customer 2290,Southwest,2026-01-16
2291,Customer 2291,Southeast,
2292,Customer 2292,Midwest,2024-03-27
2293,Customer 2293,Southeast,2024-01-11
2294,Customer 2294,Midwest,2024-06-02
2295,Customer 2295,West,2025-11-17
2296,Customer 2296,Southwest,2025-08-02
2297,Customer 2297,West,2026-07-19
2298,Customer 2298,Northeast,2025-08-06
2299,Customer 2299,Northeast,2024-08-17
2300,Customer 2300,Southeast,2024-11-17
2301,Customer 2301,Southeast,2026-01-07
2302,Customer 2302,Midwest,2025-05-21
2303,Customer 2303,Southeast,2025-08-20
2304,Customer 2304,Southeast,2025-11-02
2305,Customer 2305,Southeast,2024-12-23
2306,Customer 2306,Southwest,2026-02-14
2307,Customer 2307,West,2025-09-16
2308,Customer 2308,Southeast,2026-01-01
2309,Customer 2309,Northeast,2025-04-19
2310,Customer 2310,Midwest,2026-08-04
2311,Customer 2311,West,2026-03-25
2312,Customer 2312,Midwest,2024-04-30
2313,Customer 2313,Midwest,2024-01-01
2314,Customer 2314,Northeast,
2315,Customer 2315,Midwest,2026-04-04
2316,Customer 2316,Northeast,2026-03-25
2317,Customer 2317,Southwest,2024-05-11
2318,Customer 2318,Midwest,2024-04-04
2319,Customer 2319,Midwest,2025-06-08
2320,Customer 2320,West,2025-12-12
2321,Customer 2321,Southeast,2026-07-08
2322,Customer 2322,West,2025-02-28
2323,Customer 2323,Southeast,2024-09-05
2324,Customer 2324,West,2024-07-19
2325,Customer 2325,Southeast,2024-06-23
2326,Customer 2326,Southeast,2024-03-04
2327,Customer 2327,Northeast,2024-08-27
2328,Customer 2328,Northeast,2024-07-02
2329,Customer 2329,Midwest,2026-03-19
2330,Customer 2330,Southeast,2025-10-11
2331,Customer 2331,Southwest,2025-04-14
2332,Customer 2332,Midwest,2025-05-12
2333,Customer 2333,Southwest,2026-01-10
2334,Customer 2334,Northeast,2025-01-21
2335,Customer 2335,Southeast,2025-05-14
2336,Customer 2336,Southwest,2024-07-10
2337,Customer 2337,Midwest,2026-01-20
2338,Customer 2338,Southwest,2025-09-10
2339,Customer 2339,Southwest,2026-03-22
2340,Customer 2340,Northeast,2026-06-29
2341,Customer 2341,Midwest,2024-12-01
2342,Customer 2342,West,2026-06-01
2343,Customer 2343,Northeast,2024-03-31
2344,Customer 2344,Midwest,2025-12-04
2345,Customer 2345,West,2026-05-22
2346,Customer 2346,Southeast,2026-03-13
2347,Customer 2347,Southeast,2025-05-01
2348,Customer 2348,Southwest,2026-01-25
2349,Customer 2349,Northeast,2025-01-28
2350,Customer 2350,Northeast,2025-04-05
2351,Customer 2351,Northeast,2025-12-05
2352,Customer 2352,West,
2353,Customer 2353,West,2024-09-25
2354,Customer 2354,Northeast,2024-10-03
2355,Customer 2355,Northeast,2026-01-01
2356,Customer 2356,West,2024-10-27
2357,Customer 2357,Southeast,2026-01-31
2358,Customer 2358,Southwest,2025-03-24
2359,Customer 2359,West,
2360,Customer 2360,Southwest,
2361,Customer 2361,Southwest,2025-05-04
