ORDER_ID,CUST_ID,order_dt,region,status
5821,1235,2025-06-08,Southeast,completed
5822,4993,2026-07-17,Southeast,completed
5823,2468,2024-08-24,Southeast,completed
5824,881,2025-07-30,West,completed
5825,3937,2024-03-21,West,completed
5826,1200,2025-08-08,Southwest,completed
5827,39,2024-12-23,Northeast,completed
5828,612,2024-11-25,Midwest,completed
5829,3676,2026-05-22,Midwest,completed
5830,1187,2025-06-04,West,completed
5831,2824,2025-05-27,Southwest,completed
5832,726,2026-07-19,Southeast,cancelled
5833,139,2025-02-06,West,completed
5834,2361,2025-03-31,Southwest,completed
5835,961,2025-07-01,Southeast,completed
5836,773,2026-05-08,Southwest,returned
5837,1906,2026-04-05,Southwest,completed
5838,4050,2025-04-10,Southeast,completed
5839,2760,2024-10-20,West,completed
5840,1177,2024-12-19,West,completed
5841,2215,2025-07-02,Northeast,completed
5842,1380,2026-05-20,Midwest,completed
5843,933,2026-01-27,Southwest,completed
5844,3222,2024-10-21,Midwest,completed
5845,3427,2025-01-01,Southeast,completed
5846,658,2025-10-05,Midwest,completed
5847,894,2026-08-09,Southwest,completed
5848,4046,2026-04-03,Northeast,completed
5849,767,2024-09-17,Northeast,completed
5850,409,2026-02-24,Midwest,completed
5851,202,2025-04-05,Southeast,completed
5852,4124,2024-08-18,West,cancelled
5853,4463,2026-03-03,Midwest,completed
5854,3878,2025-11-29,Midwest,completed
5855,1933,2024-11-26,West,completed
5856,2010,2025-10-29,Midwest,completed
5857,612,2024-10-18,Midwest,cancelled
5858,4181,2026-05-03,Southwest,completed
5859,4635,2024-09-06,West,completed
5860,4834,2025-12-14,West,completed
5861,430,2025-02-05,Southeast,completed
5862,2395,2025-04-22,West,completed
5863,3486,2024-07-02,Midwest,completed
5864,1117,2025-01-26,West,completed
5865,3659,2025-08-28,West,completed
5866,435,2024-10-21,West,completed
5867,3973,2025-08-20,West,completed
5868,674,2026-07-09,Midwest,completed
5869,4610,2026-07-29,Northeast,completed
5870,4217,2024-08-31,Northeast,cancelled
5871,2506,2024-10-01,Southeast,completed
5872,907,2025-01-25,Midwest,completed
5873,1256,2026-08-16,Northeast,completed
5874,2061,2025-10-30,West,completed
5875,759,2024-01-02,Southeast,completed
5876,4951,2024-08-21,Southeast,completed
5877,92,2025-03-01,West,completed
5878,3707,2025-10-05,West,completed
5879,582,2026-07-28,Midwest,completed
5880,1131,2025-03-19,West,completed
5881,377,2025-02-19,Southwest,completed
5882,3747,2025-01-07,Southeast,completed
5883,4900,2026-04-15,Northeast,completed
5884,2237,2025-01-26,Southeast,completed
5885,1734,2024-03-18,Northeast,completed
5886,4048,2026-05-17,Northeast,cancelled
5887,2778,2024-12-11,Southwest,completed
5888,354,2026-06-22,Southeast,completed
5889,3810,2025-01-29,Midwest,completed
5890,3637,2024-01-15,Midwest,completed
5891,2293,2026-07-18,Southeast,completed
5892,474,2026-07-09,Midwest,completed
5893,3545,2025-08-29,Northeast,returned
5894,791,2024-05-11,Southeast,completed
5895,562,2026-07-15,Southeast,completed
5896,2119,2025-01-13,Southeast,completed
5897,1134,2024-07-20,Southeast,completed
5898,2352,2026-01-27,West,completed
5899,4612,2026-07-16,Southeast,completed
5900,4062,2025-03-20,West,completed
5901,1289,2025-06-03,Southeast,completed
5902,3640,2024-10-22,Southwest,completed
5903,1957,2025-11-05,Northeast,returned
5904,456,2024-04-21,Midwest,completed
5905,2576,2026-03-07,Midwest,completed
5906,2712,2025-07-19,Midwest,completed
5907,4792,2026-06-12,Northeast,completed
5908,3640,2025-12-19,Southwest,completed
5909,431,2025-02-08,Midwest,completed
5910,2267,2024-01-15,Northeast,completed
5911,353,2025-03-19,Southeast,completed
5912,3120,2026-05-18,Southwest,completed
5913,279,2026-08-17,Southeast,completed
5914,90,2026-06-03,Southwest,completed
5915,4916,2024-06-13,Northeast,completed
5916,3985,2025-09-05,Southwest,completed
5917,484,2026-02-23,Midwest,completed
5918,899,2026-04-22,Midwest,completed
5919,331,2026-06-19,Southeast,completed
5920,3328,2025-07-04,Northeast,completed
5921,3955,2026-03-30,Southwest,completed
5922,80,2024-05-19,Northeast,completed
5923,2357,2025-11-08,Southeast,returned
5924,949,2026-02-12,Midwest,completed
5925,3118,2026-01-22,Southwest,completed
5926,4694,2024-08-08,Midwest,completed
5927,2733,2026-08-07,Midwest,completed
5928,1117,2025-06-19,West,completed
5929,4915,2025-06-07,Southeast,completed
5930,3378,2025-07-30,Southwest,completed
5931,2032,2025-05-27,Midwest,completed
5932,2096,2024-07-23,Southeast,completed
5933,1026,2024-02-12,West,completed
5934,487,2025-12-12,Southwest,completed
5935,508,2025-04-29,West,completed
5936,160,2026-08-24,West,completed
5937,2743,2025-06-18,Southwest,completed
5938,2993,2025-05-04,Southwest,returned
5939,3061,2024-09-28,Southeast,completed
5940,2426,2025-08-28,West,completed
5941,4911,2025-05-01,Southeast,completed
5942,471,2025-12-09,Northeast,completed
5943,1942,2025-04-09,Midwest,cancelled
5944,2628,2024-02-19,West,completed
5945,504,2026-02-07,Southeast,completed
5946,2231,2024-10-07,Midwest,completed
5947,3335,2026-07-22,Southeast,completed
5948,4950,2024-02-13,Northeast,completed
5949,1762,2025-10-17,Northeast,completed
5950,4168,2025-12-07,Southeast,completed
5951,668,2024-03-18,West,completed
5952,382,2025-09-16,Southwest,cancelled
5953,4288,2024-12-27,Southwest,completed
5954,2022,2025-04-29,Midwest,completed
5955,3908,2025-04-14,Southwest,completed
5956,2188,2024-02-22,Midwest,returned
5957,2219,2025-11-16,Southwest,completed
5958,3074,2025-03-28,Southeast,completed
5959,4050,2025-01-12,Southeast,completed
5960,2568,2026-01-26,Midwest,completed
5961,1367,2025-10-28,West,cancelled
5962,2959,2025-07-05,Northeast,completed
5963,4598,2024-12-08,Southeast,completed
5964,188,2024-04-25,Northeast,completed
5965,2014,2025-02-20,West,completed
5966,1917,2024-12-08,Southwest,completed
5967,154,2025-08-10,Southeast,completed
5968,1478,2025-12-24,Southeast,completed
5969,2813,2025-10-11,Midwest,returned
5970,3293,2026-08-11,West,completed
5971,3275,2026-05-03,Midwest,completed
5972,3924,2024-04-13,Midwest,completed
5973,2037,2025-05-01,Southeast,completed
5974,1647,2026-01-28,Southeast,completed
5975,2393,2026-05-17,Southwest,completed
5976,2409,2025-09-25,Midwest,completed
5977,4512,2025-06-29,Southwest,completed
5978,4356,2025-02-08,Southeast,completed
5979,3503,2026-07-19,Northeast,completed
5980,4989,2026-06-19,Northeast,returned
5981,3352,2024-03-28,Northeast,completed
5982,2128,2025-04-13,Midwest,completed
5983,2629,2025-06-07,Southwest,completed
5984,2415,2025-01-22,Southeast,completed
5985,1359,2024-05-15,Northeast,completed
5986,882,2025-06-13,Northeast,completed
5987,2156,2026-06-14,Midwest,completed
5988,670,2024-09-10,Southwest,completed
5989,850,2025-08-30,Southeast,completed
5990,2560,2026-07-01,West,completed
5991,604,2025-08-15,Northeast,returned
5992,2117,2025-06-16,Southeast,completed
5993,1961,2026-03-03,Midwest,completed
5994,4401,2025-02-21,Southwest,completed
5995,4518,2024-01-06,Midwest,completed
5996,4783,2024-09-30,West,returned
5997,4483,2026-02-15,West,returned
5998,4159,2024-10-08,Southeast,completed
5999,1323,2024-06-30,Midwest,completed
6000,3156,2024-09-07,Southeast,returned
6001,2672,2024-05-15,Northeast,completed
6002,2701,2025-02-24,West,completed
6003,2455,2025-09-28,Southeast,completed
6004,4810,2026-03-08,Southeast,completed
6005,3393,2026-07-25,Northeast,completed
6006,4303,2024-06-18,Southeast,completed
6007,1109,2026-05-19,Southwest,completed
6008,3231,2025-01-05,West,completed
6009,2896,2024-01-18,West,completed
6010,2702,2024-01-31,West,returned
6011,3770,2025-03-14,Southeast,completed
6012,177,2026-08-23,Southeast,completed
6013,3790,2025-02-02,Southeast,completed
6014,1863,2026-06-13,Midwest,completed
6015,1892,2024-12-03,Northeast,completed
6016,1875,2024-08-27,Southwest,completed
6017,4851,2026-06-29,Midwest,completed
6018,4885,2026-05-09,Northeast,cancelled
6019,766,2025-01-19,West,cancelled
6020,3573,2025-02-18,West,completed
6021,2954,2025-12-12,West,completed
6022,3479,2024-02-27,Northeast,completed
6023,4163,2025-05-22,Southeast,completed
6024,4086,2025-01-08,Southeast,completed
6025,1245,2025-10-31,West,completed
6026,4348,2024-11-10,Southwest,completed
6027,3961,2024-04-27,Southwest,completed
6028,4936,2024-11-04,Southeast,completed
6029,4493,2024-08-12,Southeast,completed
6030,485,2026-02-07,West,completed
6031,1701,2025-09-15,Southwest,completed
6032,2335,2025-04-24,Southeast,completed
6033,1449,2026-04-22,Northeast,completed
6034,4971,2024-04-25,West,completed
6035,1931,2024-01-15,Southwest,completed
6036,2101,2025-05-06,West,completed
6037,1942,2026-01-02,Midwest,completed
6038,4188,2024-11-21,West,completed
6039,933,2024-06-21,Southwest,completed
6040,835,2025-04-15,Midwest,completed
6041,3074,2025-04-20,Southeast,completed
6042,2416,2026-05-18,West,completed
6043,4793,2026-07-03,West,completed
6044,1628,2024-10-13,Southeast,completed
6045,148,2024-06-14,Midwest,completed
6046,2529,2026-02-09,Southwest,completed
6047,1975,2024-11-19,West,cancelled
6048,3018,2024-05-08,Midwest,completed
6049,277,2024-02-10,West,completed
6050,3705,2025-11-25,Southwest,completed
6051,2513,2025-11-02,Northeast,completed
6052,1639,2026-07-27,Northeast,completed
6053,1413,2025-02-19,Southeast,completed
6054,4845,2025-06-27,Southeast,completed
6055,2203,2026-06-03,Southeast,completed
6056,2323,2024-04-23,Southeast,completed
6057,2687,2025-03-13,Northeast,completed
6058,1583,2025-03-31,Southwest,completed
6059,4335,2026-01-08,West,completed
6060,4955,2024-08-07,Northeast,completed
6061,2759,2026-02-17,Northeast,cancelled
6062,1440,2024-07-13,Midwest,completed
6063,454,2026-07-19,Southeast,completed
6064,3515,2024-06-20,Southwest,completed
6065,1062,2025-11-15,West,completed
6066,706,2026-05-18,West,completed
6067,3109,2026-07-01,West,completed
6068,3192,2024-05-06,West,completed
6069,4380,2025-04-04,Northeast,completed
6070,1660,2024-09-08,Northeast,completed
6071,3099,2025-04-02,Midwest,completed
6072,4575,2026-03-19,Southwest,completed
6073,1957,2026-06-14,Northeast,completed
6074,2343,2025-01-20,Northeast,completed
6075,2886,2026-08-13,Midwest,completed
6076,2424,2024-08-10,Southeast,completed
6077,426,2024-02-13,Midwest,completed
6078,393,2025-08-02,Southwest,completed
6079,1137,2026-07-10,Northeast,completed
6080,2135,2024-04-29,Southeast,completed
6081,2870,2025-09-22,West,completed
6082,1275,2026-05-07,Southeast,completed
6083,3450,2026-05-16,Midwest,completed
6084,775,2024-06-21,Southwest,completed
6085,3846,2025-03-03,Southeast,completed
6086,2379,2025-09-07,Northeast,completed
6087,711,2025-02-12,Southwest,cancelled
6088,3478,2026-08-18,Northeast,completed
6089,3101,2025-07-19,Southeast,completed
6090,1843,2026-04-14,Southeast,completed
6091,4694,2026-03-06,Midwest,completed
6092,734,2024-10-17,Southwest,returned
6093,990,2025-12-10,Midwest,completed
6094,681,2026-01-29,West,completed
6095,4974,2025-01-12,Southeast,completed
6096,608,2025-04-01,Northeast,completed
6097,410,2025-09-28,Northeast,completed
6098,366,2026-06-07,Midwest,completed
6099,83,2024-01-23,Southwest,completed
6100,4379,2026-01-15,Southeast,completed
6101,1849,2024-10-17,West,completed
6102,3963,2024-10-22,Southwest,completed
6103,84,2024-12-22,Northeast,completed
6104,4987,2026-02-14,West,completed
6105,79,2026-01-09,West,cancelled
6106,4262,2025-08-22,Northeast,completed
6107,4380,2024-10-16,Northeast,returned
6108,2318,2026-07-05,Midwest,completed
6109,2748,2024-05-16,Midwest,completed
6110,1052,2026-01-07,Northeast,returned
6111,1968,2025-05-13,West,completed
6112,4128,2024-03-21,Southeast,completed
6113,2940,2024-07-30,West,completed
6114,2514,2024-05-05,Southeast,completed
6115,1265,2025-07-24,Southeast,cancelled
6116,2371,2024-12-17,Southeast,completed
6117,1204,2025-03-15,Midwest,completed
6118,1697,2024-03-21,Midwest,completed
6119,1722,2024-12-07,West,completed
6120,1363,2024-10-28,West,completed
6121,2151,2025-08-05,Southeast,completed
6122,3423,2025-05-29,Northeast,completed
6123,1073,2026-05-12,Midwest,completed
6124,2357,2024-03-28,Southeast,cancelled
6125,3806,2024-11-19,Southeast,completed
6126,1020,2024-01-26,West,completed
6127,1760,2026-04-16,Midwest,completed
6128,4905,2026-07-01,West,completed
6129,4105,2024-04-27,Midwest,completed
6130,1568,2025-02-20,Midwest,completed
6131,147,2024-05-14,Southwest,completed
6132,4517,2026-02-10,Midwest,completed
6133,4649,2025-04-02,Northeast,cancelled
6134,2836,2026-03-10,Midwest,completed
6135,1716,2025-10-02,Midwest,completed
6136,2582,2026-05-17,West,completed
6137,3532,2024-11-21,West,completed
6138,3614,2024-11-27,Midwest,completed
6139,1096,2024-02-15,Midwest,completed
6140,4057,2025-12-24,West,completed
6141,1852,2024-10-06,Northeast,completed
6142,4038,2024-05-20,West,completed
6143,4539,2025-08-17,Midwest,completed
6144,1080,2024-10-13,Northeast,completed
6145,646,2024-05-26,Midwest,completed
6146,3549,2025-11-11,Southwest,completed
6147,1607,2024-08-31,West,completed
6148,923,2025-10-22,Northeast,completed
6149,4583,2026-04-16,Southwest,completed
6150,4303,2026-03-20,Southeast,completed
6151,1823,2026-02-04,Northeast,completed
6152,2132,2025-10-01,West,completed
6153,706,2024-09-04,West,completed
6154,516,2026-05-13,Northeast,completed
6155,907,2024-06-17,Midwest,completed
6156,4225,2024-05-14,Midwest,completed
6157,3118,2026-04-29,Southwest,completed
6158,2269,2024-12-20,Northeast,completed
6159,2429,2024-03-05,Northeast,completed
6160,3110,2024-12-30,Southwest,completed
6161,2943,2024-10-07,Northeast,completed
6162,3001,2025-04-14,Southwest,completed
6163,1499,2025-01-22,Midwest,completed
6164,3888,2025-12-26,Southeast,completed
6165,2012,2024-05-12,Southeast,completed
6166,1160,2024-02-14,West,completed
6167,3280,2025-10-18,Midwest,completed
6168,681,2025-06-07,West,completed
6169,4544,2024-01-01,Midwest,completed
6170,1556,2024-01-09,Southwest,returned
6171,4127,2024-06-11,Southeast,completed
6172,544,2026-02-19,Southwest,completed
6173,4855,2026-08-09,West,completed
6174,635,2024-12-02,Southeast,returned
6175,2890,2024-08-13,Southeast,completed
6176,197,2026-01-27,Southeast,completed
6177,2271,2026-03-19,West,completed
6178,1072,2024-05-27,Southwest,completed
6179,2460,2025-10-02,Southeast,completed
6180,4958,2026-04-29,West,completed
6181,4546,2024-02-28,Southeast,completed
6182,257,2025-11-19,Southwest,completed
6183,4696,2024-05-31,West,completed
6184,1151,2024-08-13,Southeast,completed
6185,1050,2025-04-07,Midwest,completed
6186,2470,2026-05-13,Northeast,completed
6187,2048,2025-08-15,Northeast,completed
6188,4645,2026-04-29,Northeast,completed
6189,4628,2025-01-20,West,returned
6190,3533,2024-06-19,West,completed
6191,3726,2025-04-29,Southwest,completed
6192,3986,2026-02-09,Midwest,completed
6193,2534,2024-09-07,West,cancelled
6194,385,2024-07-25,West,completed
6195,1731,2024-09-09,Southwest,completed
6196,3528,2024-04-20,Southwest,completed
6197,1829,2025-09-13,West,completed
6198,2931,2025-03-11,Midwest,completed
6199,3598,2026-04-04,Midwest,completed
6200,2723,2024-03-24,Midwest,completed
6201,2822,2026-05-02,Midwest,completed
6202,2034,2024-03-11,Southeast,completed
6203,2519,2026-03-27,West,completed
6204,1304,2025-09-30,Southwest,completed
6205,1257,2025-08-19,Northeast,completed
6206,2934,2024-01-19,West,completed
6207,38,2024-04-10,Northeast,cancelled
6208,3805,2024-04-17,Midwest,completed
6209,1599,2024-03-16,Northeast,returned
6210,4207,2026-07-31,West,completed
6211,3018,2025-10-18,Midwest,completed
6212,913,2026-05-06,Northeast,completed
6213,4946,2024-09-07,Northeast,completed
6214,4289,2024-09-12,Midwest,completed
6215,1330,2024-02-06,Midwest,completed
6216,4392,2024-04-04,Midwest,completed
6217,168,2026-02-24,Southwest,completed
6218,149,2024-10-26,Southwest,completed
6219,2384,2024-02-28,Midwest,completed
6220,2465,2026-02-06,Southwest,completed
6221,3604,2025-08-10,Southwest,completed
6222,951,2024-11-23,Southeast,completed
6223,4872,2025-06-13,Southwest,completed
6224,4746,2024-05-03,Midwest,completed
6225,2841,2024-04-22,Northeast,completed
6226,1984,2024-04-28,West,completed
6227,3908,2025-03-05,Southwest,completed
6228,4108,2025-07-08,Northeast,completed
6229,1042,2025-04-13,West,completed
6230,2692,2026-01-02,Northeast,completed
6231,632,2026-06-03,Midwest,completed
6232,1792,2026-02-02,Southwest,completed
6233,2901,2025-10-13,Midwest,completed
6234,490,2025-01-05,Southeast,completed
6235,3840,2025-01-13,Southwest,completed
6236,210,2025-01-20,Northeast,completed
6237,261,2026-02-14,West,completed
6238,126,2025-10-28,Midwest,completed
6239,800,2025-11-21,Southwest,completed
6240,3688,2024-09-03,Southwest,completed
6241,1929,2024-07-22,West,cancelled
6242,4650,2026-07-22,Southeast,completed
6243,2739,2024-02-20,Southwest,completed
6244,160,2024-06-30,West,completed
6245,4098,2024-12-24,Northeast,completed
6246,4795,2025-02-07,West,completed
6247,104,2024-01-08,Southwest,completed
6248,3915,2024-12-14,Midwest,completed
6249,1961,2024-12-22,Midwest,completed
6250,3991,2024-06-14,West,completed
